Common Name,Taxonomic ID,Order,Family,Tribe,Genus,species,Taxon used,Sample ID,material,material,d13C - bioapatite,d13C-keratin,d13C-collagen,d13C enamel - equivalent,d13C1750,Collection year,location,ecosystem - classified,COUNTRY,Latitude,Longitude,reference
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-2012-whg-38-mar,keratin,k,,-11.8,,-0.8,1.2,2011,Masai Mara,MARA,Kenya,-1.4,35.1,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-68,enamel,e,-4,,,-4,-2,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-70,enamel,e,-2.2,,,-2.2,-0.2,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-69,enamel,e,-2.1,,,-2.1,-0.1,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-67,enamel,e,-1.6,,,-1.6,0.4,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SBU-13E-28,enamel,e,-0.7,,,-0.7,1.3,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-290,enamel,e,-0.9,,,-0.9,0.8,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-251A,enamel,e,-0.6,,,-0.6,1.1,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-239,enamel,e,-0.5,,,-0.5,1.1,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-257,enamel,e,-0.3,,,-0.3,1.4,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-245,enamel,e,-0.3,,,-0.3,1.4,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-265,enamel,e,0,,,0,1.7,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-243-M3,enamel,e,0.2,,,0.2,1.8,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-284,enamel,e,0.4,,,0.4,2,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-Nku-252A,enamel,e,0.8,,,0.8,2.4,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-NKU-238 TUSK,enamel,e,1,,,1,2.7,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 7806,enamel,e,-0.9,,,-0.9,0.6,1995,Langata,NBNP,Kenya,-1.4,36.7,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 2147,enamel,e,0.2,,,0.2,1,1970,Kitengela,NBNP,Kenya,-1.5,37,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 3318,enamel,e,0.6,,,0.6,1.4,1971,Nairobi NP,NBNP,Kenya,-1.4,36.8,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-2012-whg-39-nbi,keratin,k,,-12.9,,-1.9,0.1,2011,Nairobi NP,NBNP,Kenya,-1.4,36.8,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-WAR-635,keratin,k,,-17.5,,-6.6,-4.6,2010,Shimba Hills,other,Kenya,-4.3,39.4,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-WAR-2051,keratin,k,,-15.7,,-4.8,-2.8,2011,Wajir,other,Kenya,1.8,40.1,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 3326,enamel,e,-3,,,-3,-2.2,1972,Narok,other,Kenya,-1.1,35.9,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,OM 3322,enamel,e,0.1,,,0.1,1,1972,Narok,other,Kenya,-1.1,35.9,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,NAK 2,enamel,e,-0.7,,,-0.7,0.9,1997,Nakuru NP,RFTV,Kenya,-0.3,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,NAK 1,enamel,e,-0.6,,,-0.6,0.9,1997,Nakuru NP,RFTV,Kenya,-0.3,36.1,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K01-115-SAM,enamel,e,-0.8,,,-0.8,0.9,2001,Samburu,SAMB,Kenya,0.6,37.5,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-2012-whg-40-tan,keratin,k,,-13.8,,-2.8,-0.8,2011,Ijara,TANA,Kenya,-1.6,40.5,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-War-964f,keratin,k,,-12.4,,-1.5,0.5,2010,Masalani,TANA,Kenya,-1.7,40.1,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-War-966f,keratin,k,,-11.9,,-0.9,1.1,2010,Ijara,TANA,Kenya,-1.6,40.5,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,KWS-War-963f,keratin,k,,-10.6,,0.4,2.4,2010,Masalani,TANA,Kenya,-1.7,40.1,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,TEC.K89.5,enamel,e,-1.7,,,-1.7,-0.8,1974,Koobi Fora,TRKG,Kenya,4,36.2,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K00-KF-322,enamel,e,0.1,,,0.1,1.7,2000,Ileret,TRKX,Kenya,4.3,36.3,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,100–KF-K00,enamel,e,0.3,,,0.3,2,2000,Ileret,TRKX,Kenya,4.3,36.3,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,SHA-Table 2-warthog,collagen,c,,,-7.9,0.5,1.6,1980,Turkana region,TRKX,Kenya,,,35
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,DP-ETM-15-1,enamel,e,-2.7,,,-2.7,-1.2,1995,Siboloi NP,TRKX,Kenya,3.8,36.3,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,DP-ETM-15-7,enamel,e,-2.2,,,-2.2,-0.5,2000,Siboloi NP,TRKX,Kenya,3.8,36.3,this study
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K98-Tsv-164,enamel,e,-0.7,,,-0.7,0.9,1998,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K98-Tsv-165,enamel,e,0.2,,,0.2,1.8,1998,Tsavo East Res Ctr,TSVO,Kenya,-3.4,38.6,49
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K08-TSV-205-C-ave,enamel,e,-0.8,,,-0.8,1.1,2007,Tsavo West,TSVO,Kenya,-2.7,38.1,37
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K08-TSV-216e,enamel,e,1.2,,,1.2,3.1,2007,Tsavo West,TSVO,Kenya,-2.7,38.1,37
warthog,Phacochoerus africanus,Artiodactyla,Suidae,,Phacochoerus,africanus,Phacochoerus,K08-TSV-215 ave,enamel,e,-0.8,,,-0.8,1.1,2007,Tsavo West,TSVO,Kenya,-2.7,38.1,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,AMNH 33301,keratin,k,,-23.4,,-12.5,-12.1,1911,Aberdares,ABER,Kenya,-0.4,36.7,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,AMNH 90007,keratin,k,,-23.2,,-12.4,-11.9,1911,Aberdares,ABER,Kenya,-0.4,36.7,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM X101,enamel,e,-10.4,,,-10.4,-9,1992,Sadani,KCST,Tanzania,-6.1,38.8,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 2127,enamel,e,-8.3,,,-8.3,-7.6,1968,Kasigau,KCST,Kenya,3.8,38.7,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,Boni bush pig -ave,enamel,e,-14.6,,,-14.6,-12.7,2010,Boni,KCST,Kenya,-1.5,41.3,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,KWS-2012-bpg-41-cst,keratin,k,,-20.2,,-9.3,-7.3,2011,Boni,KCST,Kenya,-1.5,41.3,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 7517,enamel,e,-6.8,,,-6.8,-5.9,1975,Masai Mara,MARA,Kenya,-1.4,35.1,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 2104,enamel,e,-10.4,,,-10.4,-9.6,1969,Embu,MTKE,Kenya,-0.5,37.5,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,Mam-3380,keratin,k,,-22.8,,-12,-11.4,1930,Embu,MTKE,Kenya,-0.5,37.5,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,K00-Nku-291,enamel,e,-7.9,,,-7.9,-6.2,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 2120,enamel,e,-2.1,,,-2.1,-1.4,1955,Limuru,NBNP,Kenya,-1.1,36.6,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 2101C,enamel,e,-2.1,,,-2.1,-1.3,1969,Kikuyu,NBNP,Kenya,-1.3,36.4,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 2115,enamel,e,-1,,,-1,-0.4,1939,Kijabe,NBNP,Kenya,-0.9,36.6,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM 2111,enamel,e,-13.9,,,-13.9,-13.2,1969,Shimba,other,Kenya,-4.3,39.4,49
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-1,collagen,c,,,-23.4,-15.1,-14,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-2,collagen,c,,,-21,-12.7,-11.6,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-3,collagen,c,,,-20,-11.7,-10.6,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-4,collagen,c,,,-19.9,-11.6,-10.5,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-5,collagen,c,,,-15.9,-7.5,-6.5,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-6,collagen,c,,,-14.2,-5.8,-4.7,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SHA=bushpig-7,collagen,c,,,-14,-5.6,-4.5,1980,Naivasha Basin,other,Kenya,,,35
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,OM X102,enamel,e,-14.7,,,-14.7,-13.2,1992,Udzungwa Mts,other,Tanzania,-7.8,36.7,this study
bushpig,Potamochoerus larvatus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,ET05-SMN-18,enamel,e,-14.8,,,-14.8,-13.4,1990,Simien NP,SIME,Ethiopia,13.3,38.3,56
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,JAH-B,enamel,e,-16.6,,,-16.6,-15.1,1995,Ituri,ITRI,DR Congo,1.5,28.5,50
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFB77,enamel,e,-15.3,,,-15.3,-13.8,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFB76,enamel,e,-14.7,,,-14.7,-13.2,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFBsvn4,enamel,e,-14.1,,,-14.1,-12.6,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFB154,enamel,e,-13.5,,,-13.5,-12,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFB165,enamel,e,-13.3,,,-13.3,-11.8,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFB78,enamel,e,-11.5,,,-11.5,-10,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,KFB75,enamel,e,-8.5,,,-8.5,-7,1995,Kibale,KBLE,Uganda,0.5,30.4,31
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SBU-13E-41,enamel,e,-12.9,,,-12.9,-11,2011,Kibale,KBLE,Uganda,0.5,30.4,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,L 3632,enamel,e,-16.3,,,-16.3,-15.6,1957,Murhanga,KZBG,DR Congo,-2.3,28.8,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,ICCN-KB-082,enamel,e,-15.6,,,-15.6,-13.9,2000,Tshivanga,KZBG,DR Congo,-2,28,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,ICCN-KB-079,enamel,e,-15.3,,,-15.3,-13.6,2003,Tshivanga,KZBG,DR Congo,-2,28,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,L 3633 E,enamel,e,-14.1,,,-14.1,-13.4,1957,Murhanga,KZBG,DR Congo,-2.3,28.8,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,ICCN-KB-062,enamel,e,-14.5,,,-14.5,-12.7,2004,Tshivanga,KZBG,DR Congo,-2,28,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,LP 9 E,enamel,e,-12.7,,,-12.7,-12,1956,Irangi,KZBG,DR Congo,-1.9,28.5,this study
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–25,enamel,e,-17.6,,,-17.6,-15.9,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–60,enamel,e,-16.8,,,-16.8,-15.1,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–23,enamel,e,-16.4,,,-16.4,-14.7,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–26,enamel,e,-16.3,,,-16.3,-14.6,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–24,enamel,e,-16.1,,,-16.1,-14.4,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–20,enamel,e,-15.3,,,-15.3,-13.6,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,porcus,Potamochoerus,SEGC–21,enamel,e,-15.2,,,-15.2,-13.5,2001,La Lopé,LOPE,Gabon,-0.4,11.5,32
red river hog,Potamochoerus porcus,Artiodactyla,Suidae,,Potamochoerus,larvatus,Potamochoerus,SBU-13E-23,enamel,e,-12.7,,,-12.7,-10.7,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,FMNH-29536,keratin,k,,-9.4,,1.6,2,1905,Athi River,ATHI,Kenya,-1.5,36.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,AMNH 54198,keratin,k,,-7.1,,3.9,4.3,1904,Thika,ATHI,Kenya,-1,37.1,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-AWSH-38,enamel,e,-2.7,,,-2.7,-1.3,1990,Awash NP,AWSH,Ethiopia,8.9,40,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-AWSH-39,enamel,e,-2.4,,,-2.4,-1,1990,Awash NP,AWSH,Ethiopia,8.9,40,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,GNP-wbuck,enamel,e,0.8,,,0.8,2.4,1996,Garamba NP,GMBA,DR Congo,4.2,29.5,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,SBU-13E-107,enamel,e,-0.4,,,-0.4,1.6,2011,Kidepo,KDPO,Uganda,3.9,33.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,SBU-13E-96,enamel,e,0.4,,,0.4,2.4,2011,Kidepo,KDPO,Uganda,3.9,33.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,SBU-13E-109,enamel,e,1.6,,,1.6,3.6,2011,Kidepo,KDPO,Uganda,3.9,33.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K97-393-Lewa,enamel,e,0.7,,,0.7,2.3,1997,Lewa,LAIK,Kenya,0.2,37.5,36
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K01-235-LAI,enamel,e,0.9,,,0.9,2.6,2001,Mpala,LAIK,Kenya,0.3,36.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K99-121-Lai,enamel,e,1.3,,,1.3,2.9,1999,Mpala,LAIK,Kenya,0.3,36.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K97-LEWA-393,keratin,k,,-9.5,,1.5,3.1,1997,Lewa,LAIK,Kenya,0.2,37.5,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ICCN PNVN 013 E,enamel,e,-1.5,,,-1.5,0.3,2004,ishango,LEDW,DR Congo,-0.1,29.6,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ICCN-PNVL-007,enamel,e,-0.6,,,-0.6,1.2,2005,Lulimbi,LEDW,DR Congo,-0.7,29.3,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ICCN PNVL 006 E,enamel,e,-0.1,,,-0.1,1.7,2004,Lulimbi,LEDW,DR Congo,-0.7,29.3,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ICCN-PNVN-013-H,keratin,k,,-9.2,,1.8,3.6,2003,Ishango,LEDW,DR Congo,-0.7,29.3,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-MAGO-12,enamel,e,-1.6,,,-1.6,-0.2,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-MAGO-25,enamel,e,-1.4,,,-1.4,0,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-MAGO-14,enamel,e,-0.5,,,-0.5,0.9,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-MAGO-23,enamel,e,0.4,,,0.4,1.8,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,ET05-MAGO-20,enamel,e,0.6,,,0.6,2,1990,Mago NP,MAGO,Ethiopia,5.7,36.4,56
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,SBU-13E-27,enamel,e,0.7,,,0.7,2.7,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,SBU-13E-66,enamel,e,0.8,,,0.8,2.8,2011,Lake Mburo,MBRO,Uganda,-0.6,31,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,KWS-Wat-958,keratin,k,,-12.6,,-1.6,0.3,2010,Mulika,MERU,Kenya,0.2,38.2,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,KWS-2012-wbk-31-mer,keratin,k,,-12,,-1,1,2011,Meru NP,MERU,Kenya,0.1,38.9,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,KWS-Wat-962,keratin,k,,-11.8,,-0.8,1.1,2010,Bisinandi,MERU,Kenya,0.1,38.2,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,KWS-Wat-961,keratin,k,,-11.3,,-0.3,1.6,2010,Mughwango,MERU,Kenya,0.1,38.1,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,KWS-Wat-960,keratin,k,,-11.2,,-0.2,1.7,2010,Mulika,MERU,Kenya,0.2,38.2,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,KWS-Wat-959,keratin,k,,-10.7,,0.3,2.3,2010,Bisinandi,MERU,Kenya,0.1,38.2,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K00-Nku-249-M3,enamel,e,-1.8,,,-1.8,-0.2,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K00-Nku-253X-M2,enamel,e,-0.6,,,-0.6,1.1,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K00-NKU-255X,enamel,e,-0.3,,,-0.3,1.4,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,this study
waterbuck,Kobus ellipsiprymnus,Artiodactyla,Bovidae,Reduncini,Kobus,ellipsiprymnus,Reduncini,K00-Nku-268,enamel,e,0.5,,,0.5,2.2,2000,Nakuru NP shoreline,NAKG,Kenya,-0.4,36.1,this study
